epoch,sac/log_pi,sac/policy_loss,sac/qf1_loss,sac/qf2_loss,sac/alpha_loss,sac/alpha,sac/average_qf1,sac/average_qf2,sac/average_target_q,sac/total_steps,sac/cql/cql_std_q1,sac/cql/cql_std_q2,sac/cql/cql_q1_rand,sac/cql/cql_q2_rand,sac/cql/cql_min_qf1_loss,sac/cql/cql_min_qf2_loss,sac/cql/cql_qf1_diff,sac/cql/cql_qf2_diff,sac/cql/cql_q1_current_actions,sac/cql/cql_q2_current_actions,sac/cql/cql_q1_next_actions,sac/cql/cql_q2_next_actions,sac/cql/alpha_prime_loss,sac/cql/alpha_prime,average_return,average_traj_length,average_normalizd_return,train_time,eval_time,epoch_time
46,2.891781806945801,-249.99411010742188,5.841988563537598,4.4434099197387695,-0.14564675092697144,0.2603153586387634,250.89088439941406,250.39459228515625,251.36965942382812,47000,5.906754016876221,6.251577854156494,240.70506286621094,239.72720336914062,9.956730842590332,10.683327674865723,1.9913462400436401,2.1366655826568604,251.556396484375,251.1597900390625,250.09133911132812,249.774169921875,0.0,0.0,2184.2651,795.4,0.6773662437666099,20.673482656478882,6.9141387939453125e-06,20.673489570617676
47,2.8369181156158447,-246.1741180419922,5.254822731018066,4.6123151779174805,-0.21903498470783234,0.261035293340683,247.06808471679688,246.55099487304688,247.2569122314453,48000,5.845029354095459,6.191100597381592,237.0054931640625,235.8406219482422,10.575571060180664,10.815138816833496,2.115114212036133,2.163027763366699,247.8309783935547,247.3125,246.202392578125,245.4713897705078,0.0,0.0,2184.2651,795.4,0.6773662437666099,19.491149187088013,6.198883056640625e-06,19.49115538597107
48,3.2526464462280273,-264.02655029296875,7.363041400909424,6.177001953125,0.3411557674407959,0.2591550946235657,264.9372863769531,264.62744140625,265.5110778808594,49000,6.287177085876465,6.7321343421936035,253.9077606201172,252.72341918945312,8.826333999633789,8.728999137878418,1.7652667760849,1.7457997798919678,265.64990234375,265.255126953125,264.1136779785156,263.8016662597656,0.0,0.0,2184.2651,795.4,0.6773662437666099,22.99303150177002,6.198883056640625e-06,22.993037700653076
49,3.1692826747894287,-245.30661010742188,7.545389652252197,7.317507743835449,0.2281213104724884,0.2598690986633301,245.92201232910156,246.03475952148438,246.37567138671875,50000,5.880562782287598,6.292154788970947,235.83201599121094,235.20848083496094,10.59952163696289,10.85241413116455,2.1199042797088623,2.170482873916626,246.61795043945312,246.7939910888672,245.424560546875,245.48497009277344,0.0,0.0,427.01422,155.6,0.13743327106664857,19.791148900985718,1.034123182296753,20.82527208328247
50,3.0971627235412598,-248.95626831054688,5.721857070922852,4.713998317718506,0.1308383345603943,0.26012685894966125,249.73617553710938,249.46566772460938,249.75140380859375,51000,5.97263240814209,6.3547773361206055,239.44517517089844,238.43386840820312,9.850994110107422,9.782547950744629,1.9701987504959106,1.9565095901489258,250.4298553466797,250.16726684570312,249.23583984375,248.8524627685547,0.0,0.0,427.01422,155.6,0.13743327106664857,21.702033519744873,6.9141387939453125e-06,21.702040433883667
51,3.062368869781494,-252.56143188476562,5.289909362792969,5.534921646118164,0.08460799604654312,0.25754132866859436,252.9041748046875,253.41494750976562,253.19912719726562,52000,5.985313415527344,6.49285364151001,242.52427673339844,242.0659637451172,9.9577054977417,9.965476989746094,1.9915411472320557,1.9930953979492188,253.7303009033203,254.20962524414062,252.1327667236328,252.6007537841797,0.0,0.0,427.01422,155.6,0.13743327106664857,20.893389225006104,6.198883056640625e-06,20.89339542388916
52,2.984156608581543,-251.82835388183594,4.063780784606934,4.397764205932617,-0.021446049213409424,0.25830090045928955,252.4605712890625,252.8681640625,252.351318359375,53000,5.746119022369385,6.118807315826416,242.37559509277344,242.2102508544922,9.104530334472656,9.895806312561035,1.8209060430526733,1.979161262512207,252.98599243164062,253.51206970214844,251.63023376464844,252.14329528808594,0.0,0.0,427.01422,155.6,0.13743327106664857,20.403822898864746,6.4373016357421875e-06,20.403829336166382
53,2.82570481300354,-234.88328552246094,6.2230305671691895,7.356432914733887,-0.23470225930213928,0.2601287066936493,235.58755493164062,235.6522216796875,237.31272888183594,54000,5.687773704528809,6.226345539093018,225.8751220703125,224.820068359375,10.760551452636719,10.401763916015625,2.1521103382110596,2.080352783203125,236.36514282226562,236.3357391357422,234.9219207763672,234.74380493164062,0.0,0.0,427.01422,155.6,0.13743327106664857,22.867290496826172,6.4373016357421875e-06,22.867296934127808
54,3.144368886947632,-240.47784423828125,5.49000883102417,5.0141754150390625,0.19507895410060883,0.2589156925678253,241.0850372314453,240.9673614501953,241.00143432617188,55000,5.545402526855469,5.980852127075195,231.5908203125,230.730712890625,10.707749366760254,11.087762832641602,2.141549825668335,2.217552661895752,241.89244079589844,241.8313446044922,240.54345703125,240.373291015625,0.0,0.0,427.01422,155.6,0.13743327106664857,24.295888423919678,6.198883056640625e-06,24.295894622802734
55,2.971437931060791,-256.4617614746094,4.769992351531982,4.810354709625244,-0.03844667971134186,0.26026028394699097,257.3321838378906,257.0611877441406,257.2335510253906,56000,6.118338584899902,6.627025604248047,246.6589813232422,245.4396514892578,9.102556228637695,8.981958389282227,1.8205112218856812,1.7963917255401611,257.98419189453125,257.6536560058594,256.4740905761719,256.1375427246094,0.0,0.0,427.01422,155.6,0.13743327106664857,21.249208211898804,7.3909759521484375e-06,21.249215602874756
56,2.906851291656494,-248.85366821289062,4.648846626281738,4.494528770446777,-0.12646016478538513,0.25727376341819763,249.7266845703125,249.54489135742188,248.83840942382812,57000,5.547890663146973,5.887458324432373,240.20567321777344,239.310302734375,10.018871307373047,10.024988174438477,2.0037741661071777,2.004997730255127,250.35928344726562,250.148193359375,249.0135498046875,248.83824157714844,0.0,0.0,427.01422,155.6,0.13743327106664857,19.30730652809143,6.198883056640625e-06,19.307312726974487
57,3.018080234527588,-241.47836303710938,4.809372901916504,6.068780899047852,0.02458244562149048,0.25675836205482483,241.84083557128906,242.48660278320312,242.4571990966797,58000,5.695771217346191,6.333776950836182,232.017578125,231.52847290039062,10.146393775939941,10.169243812561035,2.0292787551879883,2.033848762512207,242.6200714111328,243.27708435058594,241.1884307861328,241.81787109375,0.0,0.0,427.01422,155.6,0.13743327106664857,20.80447244644165,6.4373016357421875e-06,20.804478883743286
58,3.0162148475646973,-253.73683166503906,4.983232021331787,4.815800666809082,0.02201668545603752,0.25721728801727295,254.5224151611328,254.53582763671875,255.26651000976562,59000,5.709901809692383,6.24051570892334,244.6448516845703,243.6208953857422,9.308483123779297,8.738007545471191,1.8616966009140015,1.7476015090942383,255.2364044189453,255.1602325439453,253.74929809570312,253.65208435058594,0.0,0.0,427.01422,155.6,0.13743327106664857,19.359891891479492,6.198883056640625e-06,19.35989809036255
59,2.586075782775879,-257.03314208984375,3.605565309524536,3.970658540725708,-0.5624756217002869,0.2569471001625061,257.51416015625,257.85479736328125,256.88446044921875,60000,5.481867790222168,5.805235862731934,248.1454620361328,247.8029022216797,11.201066017150879,10.899932861328125,2.24021315574646,2.1799864768981934,258.1473693847656,258.469970703125,256.82928466796875,256.9852600097656,0.0,0.0,1515.0319,569.4,0.47173760251114255,22.096800327301025,3.714766263961792,25.811566591262817
60,3.102637767791748,-245.9826202392578,4.049136161804199,4.501498222351074,0.14016848802566528,0.2552112340927124,246.48980712890625,246.9831085205078,246.7006072998047,61000,5.705312252044678,6.250260353088379,236.5537109375,236.0647430419922,10.188209533691406,9.982138633728027,2.037642002105713,1.9964276552200317,247.22329711914062,247.64321899414062,245.70664978027344,246.1528778076172,0.0,0.0,1515.0319,569.4,0.47173760251114255,23.61595129966736,6.4373016357421875e-06,23.615957736968994
61,2.894120693206787,-255.8270263671875,4.404409408569336,4.303816795349121,-0.14481385052204132,0.25468552112579346,256.7160949707031,256.3656005859375,255.80609130859375,62000,5.733705520629883,6.250918388366699,246.8503875732422,245.466064453125,9.223021507263184,9.262157440185547,1.844604253768921,1.8524315357208252,257.38214111328125,256.9883728027344,256.0209045410156,255.6129150390625,0.0,0.0,1515.0319,569.4,0.47173760251114255,19.48005485534668,5.7220458984375e-06,19.480060577392578
62,2.9949793815612793,-256.9096984863281,4.593855857849121,4.656739234924316,-0.006840251386165619,0.25604963302612305,257.2622375488281,257.769287109375,257.934814453125,63000,5.715764045715332,6.165159225463867,247.46829223632812,247.10728454589844,10.407590866088867,10.155115127563477,2.0815181732177734,2.0310230255126953,258.0642395019531,258.5055847167969,256.6398620605469,257.0264587402344,0.0,0.0,1515.0319,569.4,0.47173760251114255,19.421127319335938,1.1205673217773438e-05,19.421138525009155
63,2.8997156620025635,-250.719970703125,4.993293762207031,4.723162651062012,-0.13685762882232666,0.25545814633369446,251.32693481445312,251.36962890625,253.31231689453125,64000,5.5895209312438965,5.834264755249023,241.8124542236328,241.3699188232422,10.611795425415039,10.286736488342285,2.122359037399292,2.057347297668457,252.01866149902344,252.0652313232422,250.66929626464844,250.6378631591797,0.0,0.0,1515.0319,569.4,0.47173760251114255,20.220030307769775,5.7220458984375e-06,20.220036029815674
64,2.9242396354675293,-248.15704345703125,4.292812347412109,4.368452548980713,-0.1028720885515213,0.25721031427383423,249.0148468017578,248.77964782714844,247.96728515625,65000,5.696917533874512,5.894468307495117,239.14402770996094,238.5846710205078,9.742094039916992,10.247063636779785,1.9484187364578247,2.049412727355957,249.66921997070312,249.3970184326172,248.25454711914062,248.01060485839844,0.0,0.0,1515.0319,569.4,0.47173760251114255,19.80505108833313,5.9604644775390625e-06,19.805057048797607
65,2.9050495624542236,-258.6734619140625,6.430375576019287,5.921266078948975,-0.12998785078525543,0.25435930490493774,259.44219970703125,259.1061706542969,259.91839599609375,66000,5.513180732727051,5.794983863830566,250.0464324951172,249.13943481445312,10.486688613891602,10.414172172546387,2.0973377227783203,2.082834482192993,260.1989440917969,259.7430725097656,258.5691833496094,258.1923522949219,0.0,0.0,1515.0319,569.4,0.47173760251114255,21.2053701877594,9.5367431640625e-06,21.205379724502563
66,2.788848876953125,-254.3778839111328,4.491387367248535,3.852257251739502,-0.28748658299446106,0.25627100467681885,255.02130126953125,255.1566162109375,255.10055541992188,67000,5.736862659454346,6.062415599822998,244.941650390625,244.53897094726562,9.429732322692871,9.587382316589355,1.88594651222229,1.9174764156341553,255.6562042236328,255.7846221923828,254.2563934326172,254.3292694091797,0.0,0.0,1515.0319,569.4,0.47173760251114255,20.92109727859497,6.4373016357421875e-06,20.921103715896606
67,2.7762396335601807,-261.4422912597656,5.042501449584961,4.8195295333862305,-0.30249711871147156,0.2587534785270691,262.017822265625,262.253173828125,262.1646728515625,68000,5.670452117919922,5.95146369934082,252.19566345214844,251.9442901611328,9.792905807495117,9.933283805847168,1.9585810899734497,1.9866567850112915,262.620849609375,262.9245300292969,261.16168212890625,261.29150390625,0.0,0.0,1515.0319,569.4,0.47173760251114255,19.8527410030365,5.7220458984375e-06,19.852746725082397
68,2.8380305767059326,-255.816650390625,5.019272804260254,4.909085273742676,-0.2210768312215805,0.25539863109588623,256.23834228515625,256.82489013671875,255.915771484375,69000,5.5205979347229,6.081132888793945,246.70787048339844,246.2309112548828,10.171923637390137,9.879655838012695,2.0343847274780273,1.975931167602539,256.89013671875,257.41473388671875,255.4456329345703,255.873291015625,0.0,0.0,1515.0319,569.4,0.47173760251114255,22.085122108459473,5.9604644775390625e-06,22.08512806892395
69,3.1927762031555176,-247.46646118164062,4.510533332824707,4.64883279800415,0.26227855682373047,0.2565237283706665,248.3250274658203,247.98680114746094,248.36920166015625,70000,5.7926106452941895,6.210606575012207,238.11196899414062,237.0862274169922,8.80871868133545,9.063738822937012,1.7617437839508057,1.8127477169036865,249.037109375,248.6428680419922,247.35440063476562,247.0742645263672,0.0,0.0,1742.973,586.8,0.5417748406512423,19.78057289123535,3.833493232727051,23.614066123962402
70,3.1814889907836914,-255.9978790283203,5.155810356140137,5.023916244506836,0.24712800979614258,0.2562323212623596,256.7632141113281,256.5696105957031,257.1214599609375,71000,5.863348484039307,6.2125396728515625,246.62527465820312,245.6339874267578,9.586338996887207,9.216850280761719,1.9172677993774414,1.843369960784912,257.5532531738281,257.2190856933594,256.1813659667969,255.7565155029297,0.0,0.0,1742.973,586.8,0.5417748406512423,22.438983917236328,6.4373016357421875e-06,22.438990354537964
71,3.285686731338501,-253.7734375,4.367135524749756,4.949640274047852,0.38750770688056946,0.25758448243141174,254.48324584960938,254.5314178466797,255.4251251220703,72000,5.9504570960998535,6.425686359405518,243.9496612548828,243.15576171875,8.693329811096191,8.593720436096191,1.7386659383773804,1.7187440395355225,255.16368103027344,255.1725311279297,253.6433563232422,253.72496032714844,0.0,0.0,1742.973,586.8,0.5417748406512423,21.431641817092896,6.198883056640625e-06,21.431648015975952
72,2.8889241218566895,-254.52685546875,4.672119140625,3.6866543292999268,-0.15037229657173157,0.2582620680332184,255.2489013671875,255.2600860595703,256.57794189453125,73000,5.782575607299805,6.276432991027832,245.1593780517578,244.30772399902344,9.788899421691895,9.907672882080078,1.957779884338379,1.981534481048584,255.8450927734375,255.8816375732422,254.387451171875,254.3426513671875,0.0,0.0,1742.973,586.8,0.5417748406512423,22.65231156349182,5.9604644775390625e-06,22.6523175239563
73,2.9980101585388184,-250.3031768798828,5.756781578063965,6.22523307800293,-0.0027016252279281616,0.257254034280777,251.12391662597656,250.9709930419922,251.2610626220703,74000,5.505397796630859,6.036584377288818,241.4432373046875,240.35264587402344,9.076526641845703,8.955228805541992,1.8153053522109985,1.7910456657409668,251.7331085205078,251.5485382080078,250.12625122070312,249.99819946289062,0.0,0.0,1742.973,586.8,0.5417748406512423,19.17996835708618,5.9604644775390625e-06,19.17997431755066
74,2.980619192123413,-245.86053466796875,3.571829319000244,3.8259940147399902,-0.02610759437084198,0.25999563932418823,246.59774780273438,246.57855224609375,247.7720947265625,75000,5.767953872680664,5.969686508178711,236.3762664794922,235.9379425048828,8.986572265625,9.107428550720215,1.7973144054412842,1.8214857578277588,247.15513610839844,247.10142517089844,245.74363708496094,245.7101593017578,0.0,0.0,1742.973,586.8,0.5417748406512423,19.52407455444336,5.7220458984375e-06,19.524080276489258
75,2.978849411010742,-249.81153869628906,4.355785369873047,4.632935047149658,-0.02859988436102867,0.25867000222206116,250.99176025390625,250.4036102294922,254.57669067382812,76000,5.858724117279053,6.346245765686035,240.59495544433594,239.2133026123047,8.594572067260742,9.009196281433105,1.7189143896102905,1.8018392324447632,251.5330352783203,250.9498748779297,250.114501953125,249.52700805664062,0.0,0.0,1742.973,586.8,0.5417748406512423,20.618611335754395,6.198883056640625e-06,20.61861753463745
76,2.9390735626220703,-249.70700073242188,3.4040470123291016,3.16445255279541,-0.08249465376138687,0.25820401310920715,250.2296600341797,250.65020751953125,249.9469451904297,77000,5.588992118835449,5.994238376617432,240.3594207763672,239.9469451904297,9.440566062927246,9.051356315612793,1.888113260269165,1.8102712631225586,250.7643585205078,251.11279296875,249.35708618164062,249.704833984375,0.0,0.0,1742.973,586.8,0.5417748406512423,22.369887590408325,6.198883056640625e-06,22.369893789291382
77,3.0628714561462402,-246.21661376953125,4.084002494812012,3.9128665924072266,0.08490744233131409,0.25911325216293335,247.065185546875,246.76373291015625,248.28369140625,78000,5.778611183166504,6.111013412475586,236.9189910888672,236.00852966308594,8.963676452636719,9.13032341003418,1.79273521900177,1.8260645866394043,247.7261505126953,247.4030303955078,246.0928955078125,245.74583435058594,0.0,0.0,1742.973,586.8,0.5417748406512423,19.588773250579834,5.4836273193359375e-06,19.588778734207153
78,3.002143144607544,-241.14511108398438,5.9846954345703125,5.0975141525268555,0.0028960034251213074,0.258907675743103,242.18515014648438,241.63140869140625,242.13320922851562,79000,5.705031394958496,6.020334720611572,232.1706085205078,231.0961456298828,9.338526725769043,9.751792907714844,1.8677053451538086,1.9503586292266846,242.7605438232422,242.2454071044922,241.0633087158203,240.3510284423828,0.0,0.0,1742.973,586.8,0.5417748406512423,21.074763774871826,8.106231689453125e-06,21.074771881103516
79,2.976947784423828,-258.984619140625,4.4323015213012695,4.887526512145996,-0.03128635883331299,0.2573844790458679,259.7720642089844,259.72161865234375,258.9657287597656,80000,5.390267372131348,5.914624214172363,250.31211853027344,249.33596801757812,9.419244766235352,9.54712963104248,1.8838489055633545,1.909425973892212,260.34210205078125,260.3329162597656,258.8274841308594,258.6721496582031,0.0,0.0,1582.2034,519.0,0.4923767615594194,21.13570761680603,4.157147169113159,25.29285478591919
80,2.945253372192383,-241.69830322265625,4.132198333740234,4.663949012756348,-0.07392919063568115,0.2591385543346405,242.29351806640625,242.39718627929688,242.043701171875,81000,5.661699295043945,6.037693977355957,232.6410675048828,231.94761657714844,10.670851707458496,10.039277076721191,2.1341702938079834,2.0078554153442383,243.0154571533203,243.0673370361328,241.60205078125,241.63528442382812,0.0,0.0,1582.2034,519.0,0.4923767615594194,22.034752130508423,5.9604644775390625e-06,22.0347580909729
81,2.7928614616394043,-250.4814453125,3.4468748569488525,3.894106388092041,-0.28042155504226685,0.2582603096961975,251.1949462890625,251.0270538330078,252.919677734375,82000,5.412227630615234,5.755163669586182,241.94908142089844,241.0874481201172,9.885015487670898,9.766149520874023,1.9770030975341797,1.9532299041748047,251.8794403076172,251.63369750976562,250.61441040039062,250.2388153076172,0.0,0.0,1582.2034,519.0,0.4923767615594194,20.077922105789185,7.3909759521484375e-06,20.077929496765137
82,3.0582947731018066,-249.37197875976562,3.2795684337615967,3.4249277114868164,0.07883821427822113,0.25861620903015137,250.08619689941406,250.15789794921875,249.29039001464844,83000,5.5702948570251465,6.01611328125,240.2260284423828,239.58120727539062,8.765257835388184,9.033968925476074,1.753051519393921,1.8067938089370728,250.60037231445312,250.78515625,249.35928344726562,249.37353515625,0.0,0.0,1582.2034,519.0,0.4923767615594194,21.39416480064392,6.198883056640625e-06,21.394170999526978
83,3.0632381439208984,-248.29649353027344,2.9375011920928955,3.60565447807312,0.08488038182258606,0.2612607479095459,249.24493408203125,249.103759765625,249.45697021484375,84000,5.9381914138793945,6.490191459655762,238.62046813964844,237.4917449951172,8.558436393737793,8.5872220993042,1.7116873264312744,1.7174444198608398,249.7313232421875,249.5916290283203,248.2543487548828,248.0610809326172,0.0,0.0,1582.2034,519.0,0.4923767615594194,21.581103563308716,5.9604644775390625e-06,21.581109523773193
84,2.6789965629577637,-239.05862426757812,3.3950817584991455,4.117995262145996,-0.43015119433403015,0.26184046268463135,239.46926879882812,240.18331909179688,238.967041015625,85000,5.44831657409668,5.863508224487305,229.87173461914062,229.7491912841797,9.580972671508789,9.160634994506836,1.9161944389343262,1.8321269750595093,239.9866943359375,240.5828399658203,238.70068359375,239.22647094726562,0.0,0.0,1582.2034,519.0,0.4923767615594194,20.31768035888672,5.9604644775390625e-06,20.317686319351196
85,2.7665810585021973,-243.46165466308594,4.148717403411865,3.605210542678833,-0.313271164894104,0.26129695773124695,244.46803283691406,244.11622619628906,244.3195343017578,86000,5.421297073364258,5.788172721862793,234.99400329589844,233.90957641601562,10.009601593017578,9.855818748474121,2.001920223236084,1.9711637496948242,245.0212860107422,244.60305786132812,243.68191528320312,243.268310546875,0.0,0.0,1582.2034,519.0,0.4923767615594194,20.506827116012573,9.298324584960938e-06,20.506836414337158
86,3.197772979736328,-256.28387451171875,4.547758102416992,4.630838871002197,0.2661508619785309,0.2603467106819153,257.0203857421875,256.8159484863281,256.1083984375,87000,5.82928466796875,6.283841609954834,246.8803253173828,245.8402862548828,10.100175857543945,10.041936874389648,2.0200352668762207,2.008387327194214,257.73883056640625,257.5543518066406,256.2623596191406,256.1085510253906,0.0,0.0,1582.2034,519.0,0.4923767615594194,19.53316378593445,6.198883056640625e-06,19.533169984817505
87,2.9557621479034424,-253.74044799804688,4.24769401550293,3.777625560760498,-0.05903835594654083,0.26327192783355713,254.30654907226562,254.46302795410156,254.69894409179688,88000,5.73306941986084,6.223188877105713,244.407958984375,243.6500701904297,10.275686264038086,10.420226097106934,2.0551371574401855,2.084045171737671,255.04031372070312,255.15757751464844,253.71788024902344,253.8967742919922,0.0,0.0,1582.2034,519.0,0.4923767615594194,19.786150217056274,6.4373016357421875e-06,19.78615665435791
88,3.312333106994629,-255.57505798339844,5.837419509887695,5.00241756439209,0.4192497730255127,0.2612399458885193,256.2810363769531,256.3478088378906,256.637451171875,89000,5.74266242980957,6.125047206878662,246.16616821289062,245.4978790283203,8.091035842895508,8.163579940795898,1.6182070970535278,1.6327159404754639,256.9716491699219,257.0027770996094,255.325439453125,255.32568359375,0.0,0.0,1582.2034,519.0,0.4923767615594194,20.524839401245117,7.3909759521484375e-06,20.52484679222107
89,3.1779544353485107,-238.81021118164062,4.498636245727539,3.4912362098693848,0.23817065358161926,0.2622699737548828,239.55145263671875,239.47262573242188,240.1927490234375,90000,5.5146989822387695,5.888648986816406,229.91259765625,229.09959411621094,9.1409912109375,8.924890518188477,1.8281981945037842,1.7849781513214111,240.2012939453125,240.08494567871094,238.5783233642578,238.40811157226562,0.0,0.0,241.1127,90.4,0.08031316630941629,19.672428131103516,0.5996270179748535,20.27205514907837
